date,open,close,high,low,volume,code
2015-04-13,40.66,40.665,40.665,39.649,7644.0,300347
2015-04-14,43.54,43.916,44.734,42.127,84593.0,300347
2015-04-15,42.31,42.9,45.249,40.155,74515.0,300347
2015-04-16,41.632,44.531,47.192,41.141,56309.0,300347
2015-04-17,42.925,40.556,44.11,40.234,60711.0,300347
2015-04-20,40.145,36.502,41.136,36.502,44137.0,300347
2015-04-21,36.532,40.155,40.155,36.428,30713.0,300347
2015-04-22,40.64,43.639,44.159,40.64,34817.0,300347
2015-04-23,43.664,46.34,47.331,42.623,38424.0,300347
2015-04-24,45.101,43.118,46.28,42.038,30706.0,300347
2015-04-27,43.133,40.739,43.515,40.145,37913.0,300347
2015-04-28,41.007,38.752,41.111,37.354,51741.0,300347
2015-04-29,38.321,39.971,41.076,38.232,56165.0,300347
2015-04-30,39.649,41.76,43.049,39.054,46515.0,300347
2015-05-04,41.156,40.556,41.483,38.668,30309.0,300347
2015-05-05,39.738,38.564,40.888,37.473,40090.0,300347
2015-05-06,38.757,40.615,42.42,38.598,37965.0,300347
2015-05-07,40.888,41.2,42.4,40.145,24705.0,300347
2015-05-08,41.369,45.056,45.126,41.369,54450.0,300347
2015-05-11,44.903,49.561,49.561,44.119,44551.0,300347
2015-05-12,49.571,53.08,54.453,47.569,59244.0,300347
2015-05-13,49.561,50.057,52.535,48.511,45789.0,300347
2015-05-14,49.403,47.331,49.561,45.924,42521.0,300347
2015-05-15,46.91,45.844,46.984,44.11,24800.0,300347
2015-05-18,46.018,47.237,49.556,46.018,33216.0,300347
2015-05-19,47.088,48.223,49.561,44.11,43271.0,300347
2015-05-20,46.979,52.243,53.047,46.562,163882.0,300347
2015-05-21,52.362,51.925,54.627,49.174,150642.0,300347
2015-05-22,51.647,49.333,52.898,48.171,130599.0,300347
2015-05-25,49.343,48.538,49.541,46.691,81661.0,300347
2015-05-26,48.528,51.796,51.796,48.528,128048.0,300347
2015-05-27,52.094,50.654,53.415,49.661,104576.0,300347
2015-05-28,49.621,47.188,51.647,47.188,108077.0,300347
2015-05-29,47.068,48.052,49.343,45.489,94032.0,300347
2015-06-01,48.896,51.051,51.846,48.081,91226.0,300347
2015-06-02,51.637,53.316,54.19,50.664,148165.0,300347
2015-06-03,53.236,57.398,58.282,51.766,152011.0,300347
2015-06-04,55.521,57.11,59.195,52.044,104753.0,300347
2015-06-05,58.749,55.918,61.579,55.62,92206.0,300347
2015-06-08,54.925,51.349,54.925,50.455,103052.0,300347
2015-06-09,51.349,51.637,53.633,49.671,71145.0,300347
2015-06-10,50.852,52.034,53.693,49.68,96112.0,300347
2015-06-11,51.846,51.498,52.968,51.051,97651.0,300347
2015-06-12,51.498,50.028,51.945,48.479,129075.0,300347
2015-06-15,50.058,45.996,50.157,45.489,138248.0,300347
2015-06-16,45.986,42.837,45.986,42.271,126966.0,300347
2015-06-17,43.691,46.681,46.83,43.205,97877.0,300347
2015-06-18,46.681,42.807,46.83,42.718,83648.0,300347
2015-06-19,42.202,40.424,44.436,39.808,67141.0,300347
2015-06-23,40.434,41.775,42.192,37.255,55654.0,300347
2015-06-24,41.775,41.655,42.708,39.778,65335.0,300347
2015-06-25,40.831,38.04,41.725,37.494,67060.0,300347
2015-06-26,37.444,34.236,37.444,34.236,101777.0,300347
2015-06-29,34.753,30.809,34.753,30.809,66770.0,300347
2015-06-30,30.472,33.888,33.888,27.731,140001.0,300347
2015-07-01,34.812,35.656,37.275,33.968,203597.0,300347
2015-07-02,34.464,35.08,38.616,32.438,155052.0,300347
2015-07-03,33.769,37.841,38.586,33.104,194323.0,300347
2015-07-06,41.626,36.948,41.626,34.057,203872.0,300347
2015-07-07,34.564,33.253,34.564,33.253,32695.0,300347
2015-07-08,29.926,35.756,35.954,29.926,479925.0,300347
2015-07-09,35.756,39.331,39.331,32.786,169429.0,300347
2015-07-10,40.692,43.264,43.264,39.738,103497.0,300347
2015-07-13,43.811,47.595,47.595,41.079,268776.0,300347
2015-07-14,45.936,46.363,51.597,44.774,192346.0,300347
2015-07-15,44.685,41.725,46.482,41.725,115582.0,300347
2015-07-16,39.222,40.871,43.701,37.553,101480.0,300347
2015-07-17,41.298,44.198,44.963,40.901,112058.0,300347
2015-07-20,44.218,43.592,45.867,42.212,124709.0,300347
2015-07-21,42.212,43.701,44.695,41.635,95446.0,300347
2015-07-22,43.781,42.758,44.595,41.725,77218.0,300347
2015-07-23,42.768,43.691,43.701,41.933,92940.0,300347
