date,open,close,high,low,volume,code
2014-04-28,2.903,2.903,2.943,2.874,43283.0,002154
2014-04-29,2.903,2.918,2.933,2.889,21511.0,002154
2014-04-30,2.928,2.977,2.977,2.908,25262.0,002154
2014-05-05,2.953,2.982,2.992,2.918,31430.0,002154
2014-05-06,2.972,2.997,3.007,2.953,24433.0,002154
2014-05-07,2.987,2.908,2.987,2.894,22945.0,002154
2014-05-08,2.913,2.918,2.948,2.894,20877.0,002154
2014-05-09,2.913,2.884,2.913,2.869,17959.0,002154
2014-05-12,2.898,2.992,3.007,2.894,33346.0,002154
2014-05-13,2.987,2.992,3.021,2.977,24876.0,002154
2014-05-14,2.987,2.992,3.012,2.967,23615.0,002154
2014-05-15,2.997,2.903,3.012,2.889,27876.0,002154
2014-05-16,2.913,2.908,2.918,2.879,22464.0,002154
2014-05-19,2.903,2.918,2.928,2.859,21348.0,002154
2014-05-20,2.918,2.972,2.987,2.913,39102.0,002154
2014-05-21,2.967,2.982,2.992,2.928,33022.0,002154
2014-05-22,2.987,2.977,2.997,2.938,24849.0,002154
2014-05-23,2.953,2.987,2.997,2.938,28774.0,002154
2014-05-26,2.997,2.982,3.002,2.948,25329.0,002154
2014-05-27,2.982,2.948,2.987,2.928,26452.0,002154
2014-05-28,2.938,2.967,2.967,2.923,42791.0,002154
2014-05-29,2.967,2.898,2.972,2.889,44518.0,002154
2014-05-30,2.908,2.884,2.913,2.874,24949.0,002154
2014-06-03,2.884,2.894,2.913,2.879,18134.0,002154
2014-06-04,2.894,2.879,2.894,2.844,39636.0,002154
2014-06-05,2.864,2.884,2.884,2.83,41056.0,002154
2014-06-06,2.884,2.839,2.889,2.83,32915.0,002154
2014-06-09,2.834,2.844,2.864,2.805,44118.0,002154
2014-06-10,2.844,2.864,2.864,2.834,33658.0,002154
2014-06-11,2.869,2.854,2.869,2.834,36730.0,002154
2014-06-12,2.854,2.839,2.854,2.83,21333.0,002154
2014-06-13,2.844,2.874,2.879,2.825,47563.0,002154
2014-06-16,2.874,2.898,2.903,2.874,41370.0,002154
2014-06-17,2.889,2.874,2.894,2.859,34797.0,002154
2014-06-18,2.864,2.854,2.869,2.834,30469.0,002154
2014-06-19,2.844,2.756,2.849,2.731,43180.0,002154
2014-06-20,2.756,2.785,2.785,2.736,18957.0,002154
2014-06-23,2.79,2.795,2.815,2.766,17257.0,002154
2014-06-24,2.79,2.83,2.83,2.775,22015.0,002154
2014-06-25,2.83,2.815,2.83,2.79,13240.0,002154
2014-06-26,2.805,2.83,2.839,2.795,24788.0,002154
2014-06-27,2.834,2.854,2.859,2.815,34452.0,002154
2014-06-30,2.854,2.849,2.869,2.834,38089.0,002154
2014-07-01,2.854,2.864,2.869,2.844,35966.0,002154
2014-07-02,2.874,2.894,2.898,2.854,55777.0,002154
2014-07-03,2.903,2.918,2.943,2.889,81443.0,002154
2014-07-04,2.923,2.913,2.933,2.889,46247.0,002154
2014-07-07,2.908,2.913,2.933,2.894,27365.0,002154
2014-07-08,2.903,2.928,2.928,2.894,27033.0,002154
2014-07-09,2.948,2.913,2.948,2.883,33261.0,002154
2014-07-10,2.903,2.903,2.918,2.888,20443.0,002154
2014-07-11,2.878,2.913,2.913,2.829,46399.0,002154
2014-07-14,2.908,2.948,2.953,2.898,39164.0,002154
2014-07-15,2.948,3.002,3.022,2.933,113943.0,002154
2014-07-16,3.007,2.973,3.007,2.958,69049.0,002154
2014-07-17,2.968,3.002,3.037,2.953,79841.0,002154
2014-07-18,3.007,2.992,3.027,2.978,32247.0,002154
2014-07-21,2.992,2.992,3.012,2.973,28380.0,002154
2014-07-22,2.992,3.012,3.027,2.973,46938.0,002154
2014-07-23,3.022,3.012,3.022,2.978,29436.0,002154
2014-07-24,3.017,3.027,3.032,2.988,59473.0,002154
2014-07-25,3.027,3.042,3.042,2.992,59476.0,002154
2014-07-28,3.052,3.072,3.077,3.032,101423.0,002154
2014-07-29,3.072,3.072,3.097,3.057,80027.0,002154
2014-07-30,3.072,3.102,3.112,3.042,94636.0,002154
